"acousticness","album","album_uri","analysis_url","artist","artist_uri","danceability","duration_ms","energy","id","instrumentalness","key","liveness","loudness","mode","name","name_uri","play_count","popularity","speechiness","tempo","time_signature","track_href","type","uri","valence"
"0.444","The Love Album","spotify:album:2j7sTZToZHDunCKSljpM9C","https://api.spotify.com/v1/audio-analysis/5n2iYP8ncuKpUVcZgSvspD","Westlife","spotify:artist:5Z1CCuBsyhEHngq3U5IraY","0.381","207547","0.381","5n2iYP8ncuKpUVcZgSvspD","0","6","0.08","-6.132","1","You Light Up My Life","spotify:track:5n2iYP8ncuKpUVcZgSvspD","7","36","0.0264","84.891","3","https://api.spotify.com/v1/tracks/5n2iYP8ncuKpUVcZgSvspD","audio_features","spotify:track:5n2iYP8ncuKpUVcZgSvspD","0.0734"
"0.991","First Love [Repackage]","spotify:album:29DF36eNXcWhBoxC13Fb05","https://api.spotify.com/v1/audio-analysis/1Sv7hcTDjPAKCJpWU6ZOQk","Yiruma","spotify:artist:0fauHpmSHwodVYIjTqOGHz","0.385","197648","0.164","1Sv7hcTDjPAKCJpWU6ZOQk","0.941","0","0.127","-24.906","0","When The Love Falls","spotify:track:1Sv7hcTDjPAKCJpWU6ZOQk","7","26","0.0574","144.876","4","https://api.spotify.com/v1/tracks/1Sv7hcTDjPAKCJpWU6ZOQk","audio_features","spotify:track:1Sv7hcTDjPAKCJpWU6ZOQk","0.307"
"0.971","POEMUSIC - The Same Old Story","spotify:album:6qIdix7PzFSfqp2RuVlRT9","https://api.spotify.com/v1/audio-analysis/0pbUZOmxCq6cvtqL9tJeUf","Yiruma","spotify:artist:0fauHpmSHwodVYIjTqOGHz","0.636","197930","0.0143","0pbUZOmxCq6cvtqL9tJeUf","0.801","2","0.079","-20.457","0","Poemusician","spotify:track:0pbUZOmxCq6cvtqL9tJeUf","7","23","0.133","131.359","4","https://api.spotify.com/v1/tracks/0pbUZOmxCq6cvtqL9tJeUf","audio_features","spotify:track:0pbUZOmxCq6cvtqL9tJeUf","0.335"
"0.834","POEMUSIC - The Same Old Story","spotify:album:6qIdix7PzFSfqp2RuVlRT9","https://api.spotify.com/v1/audio-analysis/2QlC7R0yHltInJWVkyy4xY","Yiruma","spotify:artist:0fauHpmSHwodVYIjTqOGHz","0.497","229512","0.406","2QlC7R0yHltInJWVkyy4xY","0.753","5","0.346","-11.696","1","Nocturnal Rainbow","spotify:track:2QlC7R0yHltInJWVkyy4xY","7","21","0.0369","103.281","4","https://api.spotify.com/v1/tracks/2QlC7R0yHltInJWVkyy4xY","audio_features","spotify:track:2QlC7R0yHltInJWVkyy4xY","0.138"
"0.978","POEMUSIC - The Same Old Story","spotify:album:6qIdix7PzFSfqp2RuVlRT9","https://api.spotify.com/v1/audio-analysis/2HEwNaAB0KMjr4j8QzCup8","Yiruma","spotify:artist:0fauHpmSHwodVYIjTqOGHz","0.506","195135","0.0873","2HEwNaAB0KMjr4j8QzCup8","0.936","3","0.137","-20.858","1","Poem","spotify:track:2HEwNaAB0KMjr4j8QzCup8","7","23","0.0542","111.329","4","https://api.spotify.com/v1/tracks/2HEwNaAB0KMjr4j8QzCup8","audio_features","spotify:track:2HEwNaAB0KMjr4j8QzCup8","0.124"
"0.805","POEMUSIC - The Same Old Story","spotify:album:6qIdix7PzFSfqp2RuVlRT9","https://api.spotify.com/v1/audio-analysis/7a2hxDKyuLFvDXQ9VZ0A0D","Yiruma","spotify:artist:0fauHpmSHwodVYIjTqOGHz","0.51","224679","0.197","7a2hxDKyuLFvDXQ9VZ0A0D","0.873","7","0.0621","-17.241","1","The Same Old Story","spotify:track:7a2hxDKyuLFvDXQ9VZ0A0D","7","21","0.058","135.562","4","https://api.spotify.com/v1/tracks/7a2hxDKyuLFvDXQ9VZ0A0D","audio_features","spotify:track:7a2hxDKyuLFvDXQ9VZ0A0D","0.101"
"0.94","Irony","spotify:album:2U4wYbbFaKQhnyKA605JqH","https://api.spotify.com/v1/audio-analysis/7478jYli2BPdQWNBnRYEOE","Sungha Jung","spotify:artist:3OpWOvjJnk86geCHrAxkHA","0.439","286933","0.156","7478jYli2BPdQWNBnRYEOE","0.917","2","0.0909","-17.243","1","Songbird","spotify:track:7478jYli2BPdQWNBnRYEOE","7","22","0.0493","110.501","4","https://api.spotify.com/v1/tracks/7478jYli2BPdQWNBnRYEOE","audio_features","spotify:track:7478jYli2BPdQWNBnRYEOE","0.335"
"0.802","2CELLOS","spotify:album:72xurmaKSaTKQRJGuwRtQj","https://api.spotify.com/v1/audio-analysis/6tNZ310CZi5xAqWF50CfBI","2Cellos","spotify:artist:6Fi8CHfO8WGtu3yO8c2Mc4","0.569","207320","0.63","6tNZ310CZi5xAqWF50CfBI","0.89","0","0.126","-6.166","1","Use Somebody","spotify:track:6tNZ310CZi5xAqWF50CfBI","7","34","0.0424","175.873","4","https://api.spotify.com/v1/tracks/6tNZ310CZi5xAqWF50CfBI","audio_features","spotify:track:6tNZ310CZi5xAqWF50CfBI","0.478"
"0.24","Introducing A. R. Rahman","spotify:album:21DGvY9ZQP4Tx3zNBBu2Tu","https://api.spotify.com/v1/audio-analysis/5680BqumdS0F1ztLATjll9","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.63","295187","0.292","5680BqumdS0F1ztLATjll9","0.000171","2","0.154","-12.892","1","Chinna Chinna Aasai","spotify:track:5680BqumdS0F1ztLATjll9","6","19","0.0666","171.985","4","https://api.spotify.com/v1/tracks/5680BqumdS0F1ztLATjll9","audio_features","spotify:track:5680BqumdS0F1ztLATjll9","0.609"
"0.722","Introducing A. R. Rahman","spotify:album:21DGvY9ZQP4Tx3zNBBu2Tu","https://api.spotify.com/v1/audio-analysis/0AimsA3IyZj09KXHU8AYim","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.563","352787","0.374","0AimsA3IyZj09KXHU8AYim","0","9","0.0773","-13.496","0","Kannaalaney","spotify:track:0AimsA3IyZj09KXHU8AYim","6","16","0.0719","126.886","4","https://api.spotify.com/v1/tracks/0AimsA3IyZj09KXHU8AYim","audio_features","spotify:track:0AimsA3IyZj09KXHU8AYim","0.543"
"0.206","Introducing A. R. Rahman","spotify:album:21DGvY9ZQP4Tx3zNBBu2Tu","https://api.spotify.com/v1/audio-analysis/6YufNe8sym8HfaGKEPKGNu","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.745","379333","0.581","6YufNe8sym8HfaGKEPKGNu","1.55E-05","8","0.0478","-11.721","1","Varaaga Nathi","spotify:track:6YufNe8sym8HfaGKEPKGNu","6","16","0.0506","99.994","4","https://api.spotify.com/v1/tracks/6YufNe8sym8HfaGKEPKGNu","audio_features","spotify:track:6YufNe8sym8HfaGKEPKGNu","0.759"
"0.0246","I (Original Motion Picture Soundtrack)","spotify:album:1fYpftlxL5gVVKIz8kZ8lr","https://api.spotify.com/v1/audio-analysis/78R4fDeRrcoBIxL6uX4TnJ","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.736","304000","0.778","78R4fDeRrcoBIxL6uX4TnJ","0.00174","11","0.0533","-6.728","0","Mersalaayitten","spotify:track:78R4fDeRrcoBIxL6uX4TnJ","6","35","0.0386","125.999","4","https://api.spotify.com/v1/tracks/78R4fDeRrcoBIxL6uX4TnJ","audio_features","spotify:track:78R4fDeRrcoBIxL6uX4TnJ","0.837"
"0.438","American Legends","spotify:album:1VgmfCX97DPa8wqcHpZzew","https://api.spotify.com/v1/audio-analysis/27XAzCZneSOeTVdaV3DhKX","The Band of the Royal Air Force College","spotify:artist:0j7hAMI3iaJ49M4bAQzuND","0.35","147960","0.533","27XAzCZneSOeTVdaV3DhKX","0.702","0","0.663","-6.734","1","Star Wars - Main Theme","spotify:track:27XAzCZneSOeTVdaV3DhKX","6","0","0.0784","87.464","4","https://api.spotify.com/v1/tracks/27XAzCZneSOeTVdaV3DhKX","audio_features","spotify:track:27XAzCZneSOeTVdaV3DhKX","0.404"
"0.387","The Abbey Road Project","spotify:album:0SCPOOfWG6yCQHIFVpXOTo","https://api.spotify.com/v1/audio-analysis/1BPufXSNN5HftfUZUqc8E0","Samson Trinh & The Upper East Side Big Band","spotify:artist:1iw5kzLUL8KigxsYfOXOks","0.576","148733","0.102","1BPufXSNN5HftfUZUqc8E0","0.925","9","0.106","-20.044","1","Sun King","spotify:track:1BPufXSNN5HftfUZUqc8E0","6","0","0.0291","74.948","4","https://api.spotify.com/v1/tracks/1BPufXSNN5HftfUZUqc8E0","audio_features","spotify:track:1BPufXSNN5HftfUZUqc8E0","0.0958"
"0.948","John Williams Conducts Music From Star Wars","spotify:album:7zzBcrBcrVDEnBcokERvze","https://api.spotify.com/v1/audio-analysis/1wDmamUPxe1S2BTy5VeRze","John Williams","spotify:artist:3dRfiJ2650SZu6GbydcHNb","0.146","224347","0.335","1wDmamUPxe1S2BTy5VeRze","0.698","0","0.118","-12.644","1","E.T.: Flying Theme","spotify:track:1wDmamUPxe1S2BTy5VeRze","6","23","0.0398","81.874","4","https://api.spotify.com/v1/tracks/1wDmamUPxe1S2BTy5VeRze","audio_features","spotify:track:1wDmamUPxe1S2BTy5VeRze","0.0854"
"0.963","The Sound of Music - Original Soundtrack Recording","spotify:album:583SgyGBxtEzsk9J8zBqiy","https://api.spotify.com/v1/audio-analysis/7LEVzmS5wkI2yBSgkBmw8V","Charmian Carr","spotify:artist:0mvTBNG2hAuAEzUVgTYpQ2","0.257","130467","0.0505","7LEVzmS5wkI2yBSgkBmw8V","8.22E-05","5","0.108","-21.689","1","The Sound of Music","spotify:track:7LEVzmS5wkI2yBSgkBmw8V","6","42","0.0379","82.333","3","https://api.spotify.com/v1/tracks/7LEVzmS5wkI2yBSgkBmw8V","audio_features","spotify:track:7LEVzmS5wkI2yBSgkBmw8V","0.154"
"0.4","Vikram Vedha (Original Motion Picture Soundtrack)","spotify:album:70cftH7NeXGgJYH3iyos0m","https://api.spotify.com/v1/audio-analysis/59sXQI6QJq6V66OUqRMl08","Chennai Orchestra","spotify:artist:7IR1HDrZCLQc3rXicDU3wW","0.495","101000","0.301","59sXQI6QJq6V66OUqRMl08","0.0235","9","0.111","-11.263","0","Idhu Emosion","spotify:track:59sXQI6QJq6V66OUqRMl08","6","23","0.0278","80.27","4","https://api.spotify.com/v1/tracks/59sXQI6QJq6V66OUqRMl08","audio_features","spotify:track:59sXQI6QJq6V66OUqRMl08","0.363"
"0.00491","X & Y","spotify:album:4E7bV0pzG0LciBSWTszra6","https://api.spotify.com/v1/audio-analysis/7clUVcSOtkNWa58Gw5RfD4","Coldplay","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","0.523","287907","0.898","7clUVcSOtkNWa58Gw5RfD4","0.0345","11","0.0746","-6.765","0","Speed Of Sound","spotify:track:7clUVcSOtkNWa58Gw5RfD4","6","68","0.0567","123.085","4","https://api.spotify.com/v1/tracks/7clUVcSOtkNWa58Gw5RfD4","audio_features","spotify:track:7clUVcSOtkNWa58Gw5RfD4","0.355"
"0.0228","X & Y","spotify:album:4E7bV0pzG0LciBSWTszra6","https://api.spotify.com/v1/audio-analysis/4Tw9JYF9HOuPRyccNWMgwf","Coldplay","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","0.5","262880","0.844","4Tw9JYF9HOuPRyccNWMgwf","0.00398","10","0.455","-5.883","1","The Hardest Part","spotify:track:4Tw9JYF9HOuPRyccNWMgwf","6","60","0.0369","123.727","4","https://api.spotify.com/v1/tracks/4Tw9JYF9HOuPRyccNWMgwf","audio_features","spotify:track:4Tw9JYF9HOuPRyccNWMgwf","0.444"
"0.0735","÷ (Deluxe)","spotify:album:3T4tUhGYeRNVUGevb0wThu","https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve","Ed Sheeran","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","0.624","170827","0.876","0afhq8XCExXpqazXczTSve","0","9","0.327","-3.374","1","Galway Girl","spotify:track:0afhq8XCExXpqazXczTSve","6","88","0.1","99.943","4","https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve","audio_features","spotify:track:0afhq8XCExXpqazXczTSve","0.781"
"0.509","Smoke + Mirrors (Deluxe)","spotify:album:6ecx4OFG0nlUMqAi9OXQER","https://api.spotify.com/v1/audio-analysis/6Ng999MKVY9ikd8FtGaNnz","Imagine Dragons","spotify:artist:53XhwfbYqKCa1cC15pYq2q","0.425","230013","0.606","6Ng999MKVY9ikd8FtGaNnz","2.74E-06","1","0.233","-6.871","1","Polaroid","spotify:track:6Ng999MKVY9ikd8FtGaNnz","6","55","0.0582","153.954","4","https://api.spotify.com/v1/tracks/6Ng999MKVY9ikd8FtGaNnz","audio_features","spotify:track:6Ng999MKVY9ikd8FtGaNnz","0.273"
"0.916","Star Wars: The Force Awakens (Original Motion Picture Soundtrack)","spotify:album:3fUKGTsiYL1kSroBWBLmmR","https://api.spotify.com/v1/audio-analysis/3fdY6ZVYtiHcrArNdvK3Ux","John Williams","spotify:artist:3dRfiJ2650SZu6GbydcHNb","0.22","531587","0.265","3fdY6ZVYtiHcrArNdvK3Ux","0.918","7","0.0787","-13.016","0","The Jedi Steps and Finale","spotify:track:3fdY6ZVYtiHcrArNdvK3Ux","6","50","0.0342","101.396","4","https://api.spotify.com/v1/tracks/3fdY6ZVYtiHcrArNdvK3Ux","audio_features","spotify:track:3fdY6ZVYtiHcrArNdvK3Ux","0.0797"
"0.929","The Sound of Music - Original Soundtrack Recording","spotify:album:583SgyGBxtEzsk9J8zBqiy","https://api.spotify.com/v1/audio-analysis/5q7VEpK3tqQTSgLkbTlaYv","Julie Andrews","spotify:artist:5RdqZVi36tpDPYNPw8jJbO","0.289","109667","0.125","5q7VEpK3tqQTSgLkbTlaYv","4.75E-05","10","0.0858","-15.797","1","Edelweiss (Reprise)","spotify:track:5q7VEpK3tqQTSgLkbTlaYv","6","43","0.0401","122.307","3","https://api.spotify.com/v1/tracks/5q7VEpK3tqQTSgLkbTlaYv","audio_features","spotify:track:5q7VEpK3tqQTSgLkbTlaYv","0.223"
"0.844","The Sound of Music - Original Soundtrack Recording","spotify:album:583SgyGBxtEzsk9J8zBqiy","https://api.spotify.com/v1/audio-analysis/1L6NSZq5R7lMcVw0YOrUE9","Julie Andrews","spotify:artist:5RdqZVi36tpDPYNPw8jJbO","0.512","332600","0.216","1L6NSZq5R7lMcVw0YOrUE9","0","10","0.234","-12.152","1","Do-Re-Mi","spotify:track:1L6NSZq5R7lMcVw0YOrUE9","6","46","0.0624","127.498","4","https://api.spotify.com/v1/tracks/1L6NSZq5R7lMcVw0YOrUE9","audio_features","spotify:track:1L6NSZq5R7lMcVw0YOrUE9","0.502"
"0.895","Lagaan (Original Motion Picture Soundtrack)","spotify:album:1emmJiAJRnSYETup4o1UsM","https://api.spotify.com/v1/audio-analysis/5wPr9KuSfGBwGCi6NgJoVv","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.461","318947","0.336","5wPr9KuSfGBwGCi6NgJoVv","0","2","0.294","-10.632","1","O Paalanhaare","spotify:track:5wPr9KuSfGBwGCi6NgJoVv","6","30","0.0423","81.846","4","https://api.spotify.com/v1/tracks/5wPr9KuSfGBwGCi6NgJoVv","audio_features","spotify:track:5wPr9KuSfGBwGCi6NgJoVv","0.176"
"0.935","Les Misérables: Highlights From The Motion Picture Soundtrack","spotify:album:5zf4V2kytJQDkr1lETFsQ7","https://api.spotify.com/v1/audio-analysis/1rhFTpxBb2kTOsf9zBv8bq","Les Misérables Cast","spotify:artist:71wy5iisVKXLZgoPxdFi8A","0.365","380040","0.071","1rhFTpxBb2kTOsf9zBv8bq","0","3","0.111","-18.896","1","Epilogue","spotify:track:1rhFTpxBb2kTOsf9zBv8bq","6","25","0.044","119.37","3","https://api.spotify.com/v1/tracks/1rhFTpxBb2kTOsf9zBv8bq","audio_features","spotify:track:1rhFTpxBb2kTOsf9zBv8bq","0.182"
"0.0193","Boys","spotify:album:3g3t6XA6YIh4vxiGS0wR2b","https://api.spotify.com/v1/audio-analysis/5N4CKJdAR0U2N7wwULCed9","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.729","367227","0.858","5N4CKJdAR0U2N7wwULCed9","0","5","0.116","-6.853","1","Secret of Success","spotify:track:5N4CKJdAR0U2N7wwULCed9","6","27","0.179","109.972","4","https://api.spotify.com/v1/tracks/5N4CKJdAR0U2N7wwULCed9","audio_features","spotify:track:5N4CKJdAR0U2N7wwULCed9","0.571"
"0.126","Sakkarakatti (Original Motion Picture Soundtrack)","spotify:album:60WDIMQNU3toN91FiRkF8Z","https://api.spotify.com/v1/audio-analysis/7gaysiOWpGoNQocrSwa1yM","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.572","387200","0.66","7gaysiOWpGoNQocrSwa1yM","0.000238","5","0.131","-7.422","1","Marudaani","spotify:track:7gaysiOWpGoNQocrSwa1yM","6","30","0.0351","179.983","4","https://api.spotify.com/v1/tracks/7gaysiOWpGoNQocrSwa1yM","audio_features","spotify:track:7gaysiOWpGoNQocrSwa1yM","0.585"
"0.00344","Overexposed (Deluxe)","spotify:album:7i1Ej2Ix9aIiLKqhNwAB2l","https://api.spotify.com/v1/audio-analysis/6TwfdLbaxTKzQi3AgsZNzx","Maroon 5","spotify:artist:04gDigrS5kc9YWfZHwBETP","0.658","225307","0.651","6TwfdLbaxTKzQi3AgsZNzx","0","2","0.218","-5.482","1","Daylight","spotify:track:6TwfdLbaxTKzQi3AgsZNzx","6","55","0.0271","119.991","4","https://api.spotify.com/v1/tracks/6TwfdLbaxTKzQi3AgsZNzx","audio_features","spotify:track:6TwfdLbaxTKzQi3AgsZNzx","0.389"
"0.872","Christmas (Deluxe Special Edition)","spotify:album:7uVimUILdzSZG4KKKWToq0","https://api.spotify.com/v1/audio-analysis/4SWAozNLRfZXF25ghKqm2q","Michael Bublé","spotify:artist:1GxkXlMwML1oSg5eLPiAz3","0.226","258733","0.17","4SWAozNLRfZXF25ghKqm2q","0.000119","2","0.102","-12.614","0","The Christmas Song","spotify:track:4SWAozNLRfZXF25ghKqm2q","6","74","0.0336","163.863","5","https://api.spotify.com/v1/tracks/4SWAozNLRfZXF25ghKqm2q","audio_features","spotify:track:4SWAozNLRfZXF25ghKqm2q","0.162"
"0.536","Michael Bublé (US Version)","spotify:album:3rpSksJSFdNFqk5vne8at2","https://api.spotify.com/v1/audio-analysis/4YGlRLe6TeBRiXFByBqldf","Michael Bublé","spotify:artist:1GxkXlMwML1oSg5eLPiAz3","0.643","277760","0.488","4YGlRLe6TeBRiXFByBqldf","0.000304","6","0.268","-10.269","1","The Way You Look Tonight","spotify:track:4YGlRLe6TeBRiXFByBqldf","6","60","0.028","110.032","4","https://api.spotify.com/v1/tracks/4YGlRLe6TeBRiXFByBqldf","audio_features","spotify:track:4YGlRLe6TeBRiXFByBqldf","0.473"
"0.43","To Be Loved","spotify:album:4Yf5LJfqpjgl1a4TBiCi07","https://api.spotify.com/v1/audio-analysis/04THq9ESnlipU969vuvSJx","Michael Bublé","spotify:artist:1GxkXlMwML1oSg5eLPiAz3","0.309","213107","0.542","04THq9ESnlipU969vuvSJx","0","7","0.0954","-6.023","1","Close Your Eyes","spotify:track:04THq9ESnlipU969vuvSJx","6","62","0.031","137.39","4","https://api.spotify.com/v1/tracks/04THq9ESnlipU969vuvSJx","audio_features","spotify:track:04THq9ESnlipU969vuvSJx","0.237"
"0.526","To Be Loved (Deluxe Version)","spotify:album:1nvY8k8WnDRObk8A3cNmRO","https://api.spotify.com/v1/audio-analysis/1nEhFQyfsDtN9BDvkOkSQh","Michael Bublé","spotify:artist:1GxkXlMwML1oSg5eLPiAz3","0.205","222720","0.288","1nEhFQyfsDtN9BDvkOkSQh","5.17E-06","7","0.357","-7.988","1","Young At Heart","spotify:track:1nEhFQyfsDtN9BDvkOkSQh","6","38","0.0307","67.034","4","https://api.spotify.com/v1/tracks/1nEhFQyfsDtN9BDvkOkSQh","audio_features","spotify:track:1nEhFQyfsDtN9BDvkOkSQh","0.158"
"0.148","Narcos (A Netflix Original Series Soundtrack)","spotify:album:49Qb3S79ev6Xno2TeJCsNg","https://api.spotify.com/v1/audio-analysis/1AzQSrzlN7mdesvuG4RFDU","Pedro Bromfman","spotify:artist:5SiBQxijnMwUGUYG31gZnS","0.4","67560","0.504","1AzQSrzlN7mdesvuG4RFDU","0.913","6","0.335","-14.677","1","Prologue","spotify:track:1AzQSrzlN7mdesvuG4RFDU","6","39","0.0443","80.183","4","https://api.spotify.com/v1/tracks/1AzQSrzlN7mdesvuG4RFDU","audio_features","spotify:track:1AzQSrzlN7mdesvuG4RFDU","0.136"
"0.991","The Best of Pop & Jazz Piano","spotify:album:4tAUb1sozz8Gi2cC53fW98","https://api.spotify.com/v1/audio-analysis/1HWQZqk4PZMMBpULKtRQtV","Instrumental","spotify:artist:0wMmGaXRfdHPhqSEAVQIr6","0.375","226902","0.223","1HWQZqk4PZMMBpULKtRQtV","0.928","8","0.12","-16.261","1","All of Me","spotify:track:1HWQZqk4PZMMBpULKtRQtV","6","12","0.0378","133.651","4","https://api.spotify.com/v1/tracks/1HWQZqk4PZMMBpULKtRQtV","audio_features","spotify:track:1HWQZqk4PZMMBpULKtRQtV","0.289"
"0.95","Piano - Best of Pop Piano Instrumental","spotify:album:4dn5jgErOlWPTW3T6ELhZu","https://api.spotify.com/v1/audio-analysis/3SGq8YJIyhZPsMCsra18D4","Pi Ano","spotify:artist:5gNbXbZYJrrrZLZOU3LTiX","0.384","145051","0.172","3SGq8YJIyhZPsMCsra18D4","0.849","0","0.104","-17.443","1","Suburbia","spotify:track:3SGq8YJIyhZPsMCsra18D4","6","4","0.0356","122.89","4","https://api.spotify.com/v1/tracks/3SGq8YJIyhZPsMCsra18D4","audio_features","spotify:track:3SGq8YJIyhZPsMCsra18D4","0.174"
"0.865","The Piano Guys","spotify:album:6P2EwTc87RwLx2ANZVr1JY","https://api.spotify.com/v1/audio-analysis/20ig2hDnHXETisuRBR4wVB","The Piano Guys","spotify:artist:0jW6R8CVyVohuUJVcuweDI","0.511","250947","0.584","20ig2hDnHXETisuRBR4wVB","0.0182","5","0.102","-9.395","1","Peponi (Paradise)","spotify:track:20ig2hDnHXETisuRBR4wVB","6","49","0.0309","141.986","4","https://api.spotify.com/v1/tracks/20ig2hDnHXETisuRBR4wVB","audio_features","spotify:track:20ig2hDnHXETisuRBR4wVB","0.322"
"0.58","Uncharted","spotify:album:6nNCnm0zCnx2CF033KpEVd","https://api.spotify.com/v1/audio-analysis/2phRXHs8UKSvVvhoOQhjJt","The Piano Guys","spotify:artist:0jW6R8CVyVohuUJVcuweDI","0.757","166680","0.764","2phRXHs8UKSvVvhoOQhjJt","0.869","11","0.0608","-6.963","0","Celloopa","spotify:track:2phRXHs8UKSvVvhoOQhjJt","6","47","0.0381","130.022","4","https://api.spotify.com/v1/tracks/2phRXHs8UKSvVvhoOQhjJt","audio_features","spotify:track:2phRXHs8UKSvVvhoOQhjJt","0.937"
"0.916","Siruthai (Original Motion Picture Soundtrack)","spotify:album:4GiCDevVFjVvZwkJLoRlsf","https://api.spotify.com/v1/audio-analysis/0UzB95iEVpsMyY6k4C35ZA","Srivardhini","spotify:artist:6bmhUYiasV6rSORgLmHYZ4","0.689","104507","0.226","0UzB95iEVpsMyY6k4C35ZA","0.000154","4","0.101","-9.177","1","Thalattu","spotify:track:0UzB95iEVpsMyY6k4C35ZA","6","29","0.0418","109.538","3","https://api.spotify.com/v1/tracks/0UzB95iEVpsMyY6k4C35ZA","audio_features","spotify:track:0UzB95iEVpsMyY6k4C35ZA","0.31"
"0.16","Songs In The Key Of Life","spotify:album:2HVx2tiZnLX8xeaUthed1e","https://api.spotify.com/v1/audio-analysis/4RQgqR09VmHn345vRhKQ6T","Stevie Wonder","spotify:artist:7guDJrEfX3qb6FEbdPA5qi","0.576","234093","0.579","4RQgqR09VmHn345vRhKQ6T","0","6","0.0777","-9.628","1","Sir Duke","spotify:track:4RQgqR09VmHn345vRhKQ6T","6","61","0.0769","106.978","4","https://api.spotify.com/v1/tracks/4RQgqR09VmHn345vRhKQ6T","audio_features","spotify:track:4RQgqR09VmHn345vRhKQ6T","0.947"
"0.034","Beautiful World (Non - EU)","spotify:album:4pNAPDBOAeBwJ7JvVx7Fc1","https://api.spotify.com/v1/audio-analysis/0HymmN4yq935nqPLMjKNit","Take That","spotify:artist:1XgFuvRd7r5g0h844A5ZUQ","0.581","211507","0.859","0HymmN4yq935nqPLMjKNit","0","8","0.105","-3.34","1","Shine","spotify:track:0HymmN4yq935nqPLMjKNit","6","34","0.0377","90.008","4","https://api.spotify.com/v1/tracks/0HymmN4yq935nqPLMjKNit","audio_features","spotify:track:0HymmN4yq935nqPLMjKNit","0.692"
"0.602","Kuch Kuch Hota Hai","spotify:album:5i3NjuZceh9iqtcODFTM4Q","https://api.spotify.com/v1/audio-analysis/4RixtPhUXlci9ad4qIMj23","Jatin-Lalit","spotify:artist:4YgUVg4p7xtMOrOS4GjiJZ","0.547","297867","0.554","4RixtPhUXlci9ad4qIMj23","0.000155","7","0.0735","-11.165","1","Kuch Kuch Hota Hai","spotify:track:4RixtPhUXlci9ad4qIMj23","6","46","0.0374","91.386","4","https://api.spotify.com/v1/tracks/4RixtPhUXlci9ad4qIMj23","audio_features","spotify:track:4RixtPhUXlci9ad4qIMj23","0.848"
"0.132","The Love Album","spotify:album:2j7sTZToZHDunCKSljpM9C","https://api.spotify.com/v1/audio-analysis/2gH5JHtHrdbDMH9OK0WC9r","Westlife","spotify:artist:5Z1CCuBsyhEHngq3U5IraY","0.594","266173","0.501","2gH5JHtHrdbDMH9OK0WC9r","2.6E-05","10","0.0585","-6.459","0","Easy","spotify:track:2gH5JHtHrdbDMH9OK0WC9r","6","33","0.0272","131.029","4","https://api.spotify.com/v1/tracks/2gH5JHtHrdbDMH9OK0WC9r","audio_features","spotify:track:2gH5JHtHrdbDMH9OK0WC9r","0.302"
"0.989","First Love [Repackage]","spotify:album:29DF36eNXcWhBoxC13Fb05","https://api.spotify.com/v1/audio-analysis/6iYrgYdzvG0STMNSRQBgXi","Yiruma","spotify:artist:0fauHpmSHwodVYIjTqOGHz","0.275","277200","0.151","6iYrgYdzvG0STMNSRQBgXi","0.897","2","0.0771","-20.214","1","Passing By","spotify:track:6iYrgYdzvG0STMNSRQBgXi","6","26","0.0346","82.516","4","https://api.spotify.com/v1/tracks/6iYrgYdzvG0STMNSRQBgXi","audio_features","spotify:track:6iYrgYdzvG0STMNSRQBgXi","0.0518"
"0.986","First Love [Repackage]","spotify:album:29DF36eNXcWhBoxC13Fb05","https://api.spotify.com/v1/audio-analysis/5T5Q2skXnxLYAcCWHpe0kK","Yiruma","spotify:artist:0fauHpmSHwodVYIjTqOGHz","0.344","221100","0.21","5T5Q2skXnxLYAcCWHpe0kK","0.919","7","0.129","-22.331","1","It's Your Day","spotify:track:5T5Q2skXnxLYAcCWHpe0kK","6","25","0.0432","124.903","4","https://api.spotify.com/v1/tracks/5T5Q2skXnxLYAcCWHpe0kK","audio_features","spotify:track:5T5Q2skXnxLYAcCWHpe0kK","0.299"
"0.974","POEMUSIC - The Same Old Story","spotify:album:6qIdix7PzFSfqp2RuVlRT9","https://api.spotify.com/v1/audio-analysis/37B7gRINxDwU9AqSUTduPT","Yiruma","spotify:artist:0fauHpmSHwodVYIjTqOGHz","0.503","266710","0.139","37B7gRINxDwU9AqSUTduPT","0.873","0","0.0604","-19.133","1","Elegy","spotify:track:37B7gRINxDwU9AqSUTduPT","6","23","0.0752","125.7","4","https://api.spotify.com/v1/tracks/37B7gRINxDwU9AqSUTduPT","audio_features","spotify:track:37B7gRINxDwU9AqSUTduPT","0.106"
